Country,Year,Status,Life_Expectancy,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness_1to19_years,thinness_5to9_years,Income composition of resources,Schooling,winsorized_Life_Expectancy,winsorized_Adult_Mortality,winsorized_Infant_Deaths,winsorized_Alcohol,winsorized_Percentage_Exp,winsorized_HepatitisB,winsorized_Under_Five_Deaths,winsorized_Polio,winsorized_Tot_Exp,winsorized_Diphtheria,winsorized_HIV,winsorized_GDP,winsorized_Population,winsorized_thinness_1to19_years,winsorized_thinness_5to9_years,winsorized_Income_Comp_Of_Resources,winsorized_Schooling
India,2010,Developing,66.4,196.0,1200,2.77,57.73359864,38.0,15.9,1600,76.0,4.28,79.0,0.2,1345.77153,12398691.0,27.0,27.8,0.569,10.4,66.4,196.0,61,2.77,57.73359864,38.0,85,76.0,4.28,79.0,0.2,1345.77153,12398691.0,15.7,16.3,0.569,10.4
India,2009,Developing,66.0,2.0,1300,2.5,0.844186331,37.0,15.4,1700,73.0,4.38,74.0,0.2,19.317764999999998,121427132.0,27.0,27.8,0.563,10.5,66.0,2.0,61,2.5,0.844186331,37.0,85,73.0,4.38,74.0,0.2,19.317764999999998,16993354.0,15.7,16.3,0.563,10.5
India,2008,Developing,65.5,23.0,1300,1.93,43.03043312,29.0,14.9,1800,69.0,4.34,7.0,0.3,991.484634,119714696.0,27.0,27.9,0.556,10.2,65.5,23.0,61,1.93,43.03043312,29.0,85,69.0,4.34,45.0,0.3,991.484634,16993354.0,15.7,16.3,0.556,10.2
India,2007,Developing,65.2,26.0,1400,1.59,5.234770323999999,6.0,14.4,1900,67.0,4.23,64.0,0.3,118.166373,1179681239.0,27.1,28.0,0.546,9.9,65.2,26.0,61,1.59,5.234770323999999,18.0,85,67.0,4.23,64.0,0.3,118.166373,16993354.0,15.7,16.3,0.546,9.9
India,2006,Developing,64.8,28.0,1500,1.37,34.85942671,6.0,13.9,2000,66.0,4.25,65.0,0.3,792.2596980000001,1161977719.0,27.1,28.0,0.536,9.7,64.8,28.0,61,1.37,34.85942671,18.0,85,66.0,4.25,65.0,0.3,792.2596980000001,16993354.0,15.7,16.3,0.536,9.7
India,2005,Developing,64.4,211.0,1500,1.27,3.5096369,8.0,13.5,2000,65.0,4.28,65.0,0.3,77.819,1144118674.0,27.2,28.1,0.526,9.4,64.4,211.0,61,1.27,3.5096369,18.0,85,65.0,4.28,65.0,0.3,77.819,16993354.0,15.7,16.3,0.526,9.4
India,2004,Developing,64.0,214.0,1600,1.2,27.33800857,6.0,13.0,2100,58.0,4.22,63.0,0.3,621.3183767,1126135777.0,27.2,28.2,0.518,9.2,64.0,214.0,61,1.2,27.33800857,18.0,85,58.0,4.22,63.0,0.3,621.3183767,16993354.0,15.7,16.3,0.518,9.2
India,2003,Developing,63.7,216.0,1700,1.19,19.4808682,6.0,12.6,2200,57.0,4.3,61.0,0.3,541.1352279,11827848.0,27.3,28.3,0.505,8.6,63.7,216.0,61,1.19,19.4808682,18.0,85,57.0,4.3,61.0,0.3,541.1352279,11827848.0,15.7,16.3,0.505,8.6
India,2002,Developing,63.3,219.0,1700,1.1,17.81205644,6.0,12.2,2300,58.0,4.4,59.0,0.3,466.2842,18987112.0,27.4,28.4,0.499,8.4,63.3,219.0,61,1.1,17.81205644,18.0,85,58.0,4.4,59.0,0.3,466.2842,16993354.0,15.7,16.3,0.499,8.4
India,2001,Developing,62.9,222.0,1800,1.0,19.00340606,6.0,11.8,2400,58.0,4.5,59.0,0.3,447.13896600000004,171477855.0,27.5,28.5,0.494,8.3,62.9,222.0,61,1.0,19.00340606,18.0,85,58.0,4.5,59.0,0.3,447.13896600000004,16993354.0,15.7,16.3,0.494,8.3
India,2000,Developing,62.5,224.0,1800,0.93,19.26615743,6.0,11.4,2500,57.0,4.26,58.0,0.3,438.86463399999997,1535912.0,27.7,28.6,0.489,8.3,62.5,224.0,61,0.93,19.26615743,18.0,85,57.0,4.26,58.0,0.3,438.86463399999997,1535912.0,15.7,16.3,0.489,8.3
Indonesia,2014,Developing,68.9,179.0,119,0.09,200.0684443,78.0,26.5,142,8.0,2.85,78.0,0.3,3491.595887,255131116.0,1.4,1.2,0.682,12.9,68.9,179.0,61,0.09,200.0684443,78.0,85,44.0,2.85,78.0,0.3,3491.595887,16993354.0,1.4,1.2,0.682,12.9
Indonesia,2013,Developing,68.7,181.0,124,0.09,22.8478308,85.0,25.6,148,86.0,2.93,85.0,0.3,362.663981,25232263.0,1.5,1.3,0.677,12.9,68.7,181.0,61,0.09,22.8478308,85.0,85,86.0,2.93,85.0,0.3,362.663981,16993354.0,1.5,1.3,0.677,12.9
Indonesia,2012,Developing,68.5,183.0,129,0.08,254.46882569999997,83.0,24.7,154,84.0,2.9,83.0,0.3,3687.953996,248883232.0,1.5,1.4,0.669,12.6,68.5,183.0,61,0.08,254.46882569999997,83.0,85,84.0,2.9,83.0,0.3,3687.953996,16993354.0,1.5,1.4,0.669,12.6
Indonesia,2011,Developing,68.3,185.0,134,0.08,211.8783404,81.0,23.8,161,81.0,2.71,81.0,0.3,3634.27685,24577511.0,1.6,1.5,0.662,12.3,68.3,185.0,61,0.08,211.8783404,81.0,85,81.0,2.71,81.0,0.3,3634.27685,16993354.0,1.6,1.5,0.662,12.3
Indonesia,2010,Developing,68.1,187.0,138,0.08,190.5453646,83.0,22.9,167,82.0,2.74,81.0,0.3,3113.48635,242524123.0,1.6,1.5,0.6559999999999999,12.1,68.1,187.0,61,0.08,190.5453646,83.0,85,82.0,2.74,81.0,0.3,3113.48635,16993354.0,1.6,1.5,0.6559999999999999,12.1
Indonesia,2009,Developing,67.9,189.0,143,0.08,125.79806780000001,82.0,22.1,174,85.0,2.83,78.0,0.3,2254.4456600000003,23934478.0,1.7,1.6,0.645,11.7,67.9,189.0,61,0.08,125.79806780000001,82.0,85,85.0,2.83,78.0,0.3,2254.4456600000003,16993354.0,1.7,1.6,0.645,11.7
Indonesia,2008,Developing,67.7,189.0,149,0.07,10.26341108,82.0,21.3,181,83.0,2.81,77.0,0.2,216.52766,236159276.0,1.7,1.7,0.6409999999999999,11.7,67.7,189.0,61,0.07,10.26341108,82.0,85,83.0,2.81,77.0,0.2,216.52766,16993354.0,1.7,1.7,0.6409999999999999,11.7
Indonesia,2007,Developing,67.5,19.0,154,0.06,102.63343499999999,76.0,2.5,188,77.0,3.1,73.0,0.2,1855.93915,232989141.0,1.8,1.7,0.638,11.0,67.5,19.0,61,0.06,102.63343499999999,76.0,85,77.0,3.1,73.0,0.2,1855.93915,16993354.0,1.8,1.7,0.638,11.0
Indonesia,2006,Developing,67.3,191.0,159,0.06,72.0159316,66.0,19.7,194,78.0,2.91,72.0,0.1,1586.254,22983822.0,1.8,1.8,0.632,10.9,67.3,191.0,61,0.06,72.0159316,66.0,85,78.0,2.91,72.0,0.1,1586.254,16993354.0,1.8,1.8,0.632,10.9
Indonesia,2005,Developing,67.2,19.0,163,0.06,5.381782562000001,65.0,19.0,201,79.0,2.79,72.0,0.1,126.92883400000001,22671273.0,1.9,1.9,0.629,11.1,67.2,19.0,61,0.06,5.381782562000001,65.0,85,79.0,2.79,72.0,0.1,126.92883400000001,16993354.0,1.9,1.9,0.629,11.1
Indonesia,2004,Developing,65.3,213.0,174,0.06,55.36107207,64.0,18.2,237,79.0,2.37,71.0,0.1,1148.56996,223614649.0,1.9,1.9,0.624,11.0,65.3,213.0,61,0.06,55.36107207,64.0,85,79.0,2.37,71.0,0.1,1148.56996,16993354.0,1.9,1.9,0.624,11.0
Indonesia,2003,Developing,66.9,189.0,173,0.05,8.460155757999999,64.0,17.5,215,8.0,2.53,71.0,0.1,164.59447,22545214.0,1.9,11.0,0.613,10.8,66.9,189.0,61,0.05,8.460155757999999,64.0,85,44.0,2.53,71.0,0.1,164.59447,16993354.0,1.9,11.0,0.613,10.8
Indonesia,2002,Developing,66.7,189.0,177,0.05,43.17867291,63.0,16.7,222,8.0,2.27,7.0,0.1,899.5556857,2175859.0,11.0,11.1,0.608,10.6,66.7,189.0,61,0.05,43.17867291,63.0,85,44.0,2.27,45.0,0.1,899.5556857,2175859.0,11.0,11.1,0.608,10.6
Indonesia,2001,Developing,66.5,188.0,182,0.06,33.95837125,62.0,16.0,229,77.0,2.23,76.0,0.1,747.9817455,2145652.0,11.0,11.1,0.604,10.6,66.5,188.0,61,0.06,33.95837125,62.0,85,77.0,2.23,76.0,0.1,747.9817455,2145652.0,11.0,11.1,0.604,10.6
Indonesia,2000,Developing,66.3,188.0,187,0.06,3.43334364,65.0,15.4,237,72.0,1.98,75.0,0.1,78.92744,21154429.0,11.0,11.2,0.597,10.7,66.3,188.0,61,0.06,3.43334364,65.0,85,72.0,1.98,75.0,0.1,78.92744,16993354.0,11.0,11.2,0.597,10.7
Iraq,2014,Developing,67.9,199.0,32,0.01,43.524080100000006,62.0,58.5,39,67.0,5.54,64.0,0.1,673.74737,3568.0,5.3,5.1,0.6579999999999999,10.1,67.9,199.0,32,0.01,43.524080100000006,62.0,39,67.0,5.54,64.0,0.1,673.74737,3568.0,5.3,5.1,0.6579999999999999,10.1
Iraq,2013,Developing,69.5,17.0,32,0.01,447.36950010000004,66.0,57.8,39,7.0,5.92,68.0,0.1,6925.224459999999,33883145.0,5.3,5.1,0.659,10.3,69.5,17.0,32,0.01,447.36950010000004,66.0,39,44.0,5.92,68.0,0.1,6925.224459999999,16993354.0,5.3,5.1,0.659,10.3
Iraq,2012,Developing,76.0,147.0,32,0.01,429.66250830000007,61.0,57.2,39,7.0,5.26,69.0,0.1,6651.122420000001,32776571.0,5.3,5.1,0.6559999999999999,10.5,76.0,147.0,32,0.01,429.66250830000007,61.0,39,44.0,5.26,69.0,0.1,6651.122420000001,16993354.0,5.3,5.1,0.6559999999999999,10.5
Iraq,2011,Developing,77.0,144.0,32,0.17,285.11972599999996,77.0,56.5,39,8.0,3.32,79.0,0.1,5854.614497,3172753.0,5.3,5.1,0.649,10.4,77.0,144.0,32,0.17,285.11972599999996,77.0,39,44.0,3.32,79.0,0.1,5854.614497,3172753.0,5.3,5.1,0.649,10.4
Iraq,2010,Developing,76.0,145.0,32,0.19,21.82252494,72.0,55.8,39,74.0,3.82,74.0,0.1,452.74948,376271.0,5.3,5.1,0.6459999999999999,10.4,76.0,145.0,32,0.19,21.82252494,72.0,39,74.0,3.82,74.0,0.1,452.74948,376271.0,5.3,5.1,0.6459999999999999,10.4
Iraq,2009,Developing,74.0,148.0,32,0.2,185.6366983,75.0,55.2,39,78.0,4.65,78.0,0.1,3735.144836,29894652.0,5.4,5.1,0.643,10.3,74.0,148.0,32,0.2,185.6366983,75.0,39,78.0,4.65,78.0,0.1,3735.144836,16993354.0,5.4,5.1,0.643,10.3
Iraq,2008,Developing,69.3,167.0,32,0.17,192.15629980000003,66.0,54.5,38,71.0,3.93,69.0,0.1,4521.3247,29111417.0,5.4,5.1,0.638,10.3,69.3,167.0,32,0.17,192.15629980000003,66.0,38,71.0,3.93,69.0,0.1,4521.3247,16993354.0,5.4,5.1,0.638,10.3
Iraq,2007,Developing,65.9,227.0,31,0.14,146.7606488,56.0,53.8,38,74.0,3.69,57.0,0.1,3129.224922,2839433.0,5.4,5.1,0.636,10.2,65.9,227.0,31,0.14,146.7606488,56.0,38,74.0,3.69,57.0,0.1,3129.224922,2839433.0,5.4,5.1,0.636,10.2
Iraq,2006,Developing,64.7,249.0,31,0.03,75.25799773,59.0,53.2,38,63.0,3.0,59.0,0.1,2351.812429,27697912.0,5.4,5.1,0.631,10.2,64.7,249.0,31,0.03,75.25799773,59.0,38,63.0,3.0,59.0,0.1,2351.812429,16993354.0,5.4,5.1,0.631,10.2
Iraq,2005,Developing,66.8,29.0,31,0.18,59.18845152,65.0,52.5,37,69.0,4.13,65.0,0.1,1849.63911,278426.0,5.4,5.2,0.628,10.1,66.8,29.0,31,0.18,59.18845152,65.0,37,69.0,4.13,65.0,0.1,1849.63911,278426.0,5.4,5.2,0.628,10.1
Iraq,2004,Developing,67.2,21.0,30,0.32,44.12059646,62.0,51.9,37,69.0,5.61,74.0,0.1,1391.816923,2631669.0,5.4,5.2,0.603,9.8,67.2,21.0,30,0.32,44.12059646,62.0,37,69.0,5.61,74.0,0.1,1391.816923,2631669.0,5.4,5.2,0.603,9.8
Iraq,2003,Developing,66.5,213.0,30,0.07,0.0,63.0,51.3,37,73.0,4.36,75.0,0.1,1391.816923,25627626.0,5.5,5.2,0.616,9.4,66.5,213.0,30,0.07,0.0,63.0,37,73.0,4.36,75.0,0.1,1391.816923,16993354.0,5.5,5.2,0.616,9.4
Iraq,2002,Developing,74.0,14.0,30,0.15,0.0,65.0,5.6,37,76.0,4.36,77.0,0.1,1391.816923,24939299.0,5.5,5.3,0.614,9.1,74.0,14.0,30,0.15,0.0,65.0,37,76.0,4.36,77.0,0.1,1391.816923,16993354.0,5.5,5.3,0.614,9.1
Iraq,2001,Developing,72.0,142.0,30,0.17,0.0,66.0,5.1,37,8.0,4.36,78.0,0.1,1391.816923,24251649.0,5.6,5.3,0.607,8.7,72.0,142.0,30,0.17,0.0,66.0,37,44.0,4.36,78.0,0.1,1391.816923,16993354.0,5.6,5.3,0.607,8.7
Iraq,2000,Developing,70.0,144.0,30,0.2,0.0,67.0,49.5,37,83.0,4.36,8.0,0.1,1391.816923,23565413.0,5.6,5.4,0.603,8.6,70.0,144.0,30,0.2,0.0,67.0,37,83.0,4.36,45.0,0.1,1391.816923,16993354.0,5.6,5.4,0.603,8.6
Ireland,2014,Developed,81.2,66.0,0,10.75,746.3670453,95.0,62.1,0,96.0,7.78,96.0,0.1,5553.32623,4617225.0,0.3,0.2,0.91,18.6,81.2,66.0,0,10.75,746.3670453,95.0,0,96.0,7.78,96.0,0.1,5553.32623,4617225.0,0.3,0.2,0.91,18.6
Ireland,2013,Developed,81.0,67.0,0,10.49,703.5527332,95.0,61.3,0,96.0,8.1,96.0,0.1,5234.76736,4598294.0,0.3,0.2,0.902,18.6,81.0,67.0,0,10.49,703.5527332,95.0,0,96.0,8.1,96.0,0.1,5234.76736,4598294.0,0.3,0.2,0.902,18.6
Ireland,2012,Developed,85.0,69.0,0,11.49,6616.695125,95.0,6.5,0,95.0,8.32,95.0,0.1,49231.362539999995,4586897.0,0.3,0.2,0.895,18.5,85.0,69.0,0,11.49,1111.191325,95.0,0,95.0,8.32,95.0,0.1,9291.227619,4586897.0,0.3,0.2,0.895,18.5
Ireland,2011,Developed,84.0,7.0,0,11.72,6386.95437,95.0,59.7,0,95.0,8.15,95.0,0.1,52567.52568,4576794.0,0.3,0.2,0.909,18.5,84.0,7.0,0,11.72,1111.191325,95.0,0,95.0,8.15,95.0,0.1,9291.227619,4576794.0,0.3,0.2,0.909,18.5
Ireland,2010,Developed,86.0,68.0,0,11.88,4509.234803,46.0,58.9,0,94.0,8.76,94.0,0.1,48538.58776,456155.0,0.3,0.2,0.907,18.2,86.0,68.0,0,11.88,1111.191325,46.0,0,94.0,8.76,94.0,0.1,9291.227619,456155.0,0.3,0.2,0.907,18.2
Ireland,2009,Developed,79.7,77.0,0,11.41,7620.823456,46.0,58.2,0,94.0,9.53,94.0,0.1,51983.78892,4535375.0,0.3,0.2,0.909,17.9,79.7,77.0,0,11.41,1111.191325,46.0,0,94.0,9.53,94.0,0.1,9291.227619,4535375.0,0.3,0.2,0.909,17.9
Ireland,2008,Developed,79.8,75.0,0,12.66,9528.230574,46.0,57.4,0,93.0,8.64,93.0,0.1,61235.415,4489544.0,0.3,0.2,0.9079999999999999,17.9,79.8,75.0,0,12.66,1111.191325,46.0,0,93.0,8.64,93.0,0.1,9291.227619,4489544.0,0.3,0.2,0.9079999999999999,17.9
Ireland,2007,Developed,79.5,75.0,0,13.59,9797.552661,46.0,56.6,0,92.0,7.57,92.0,0.1,61388.17457,4398942.0,0.3,0.2,0.902,17.6,79.5,75.0,0,13.59,1111.191325,46.0,0,92.0,7.57,92.0,0.1,9291.227619,4398942.0,0.3,0.2,0.902,17.6
Ireland,2006,Developed,79.0,78.0,0,13.44,9126.931178,46.0,55.8,0,91.0,7.22,91.0,0.1,54326.9713,4273591.0,0.3,0.2,0.8959999999999999,17.6,79.0,78.0,0,13.44,1111.191325,46.0,0,91.0,7.22,91.0,0.1,9291.227619,4273591.0,0.3,0.2,0.8959999999999999,17.6
Ireland,2005,Developed,78.7,78.0,0,13.31,973.681333,46.0,55.1,0,9.0,7.27,9.0,0.1,5886.82789,4159914.0,0.3,0.2,0.889,17.5,78.7,78.0,0,13.31,973.681333,46.0,0,44.0,7.27,45.0,0.1,5886.82789,4159914.0,0.3,0.2,0.889,17.5
Ireland,2004,Developed,78.3,82.0,0,13.32,8040.220444,46.0,54.4,0,89.0,7.34,89.0,0.1,47631.6377,47262.0,0.3,0.2,0.88,17.1,78.3,82.0,0,13.32,1111.191325,46.0,0,89.0,7.34,89.0,0.1,9291.227619,47262.0,0.3,0.2,0.88,17.1
Ireland,2003,Developed,78.0,82.0,0,13.24,675.2134725,46.0,53.6,0,86.0,7.5,86.0,0.1,4117.15532,3996521.0,0.3,0.2,0.87,16.8,78.0,82.0,0,13.24,675.2134725,46.0,0,86.0,7.5,86.0,0.1,4117.15532,3996521.0,0.3,0.2,0.87,16.8
Ireland,2002,Developed,77.4,88.0,0,14.17,5092.383814,46.0,52.9,0,83.0,6.85,83.0,0.1,32539.1937,3931947.0,0.3,0.3,0.862,16.5,77.4,88.0,0,14.09,1111.191325,46.0,0,83.0,6.85,83.0,0.1,9291.227619,3931947.0,0.3,0.3,0.862,16.5
Ireland,2001,Developed,77.0,89.0,0,14.27,4264.579203,46.0,52.2,0,84.0,6.6,84.0,0.1,28223.55528,3866243.0,0.3,0.3,0.857,16.4,77.0,89.0,0,14.09,1111.191325,46.0,0,84.0,6.6,84.0,0.1,9291.227619,3866243.0,0.3,0.3,0.857,16.4
Ireland,2000,Developed,76.4,94.0,0,14.07,3794.5814630000004,46.0,51.5,0,86.0,6.3,86.0,0.1,26241.918830000002,385174.0,0.3,0.3,0.848,16.2,76.4,94.0,0,14.07,1111.191325,46.0,0,86.0,6.3,86.0,0.1,9291.227619,385174.0,0.3,0.3,0.848,16.2
Israel,2014,Developing,82.2,6.0,1,2.62,4348.33531,97.0,64.6,1,95.0,7.81,95.0,0.1,37582.84624,82157.0,1.2,1.1,0.895,16.0,82.2,6.0,1,2.62,1111.191325,97.0,1,95.0,7.81,95.0,0.1,9291.227619,82157.0,1.2,1.1,0.895,16.0
Israel,2013,Developing,82.1,61.0,1,2.69,4279.895512,97.0,64.2,1,96.0,7.89,96.0,0.1,36393.66932,8595.0,1.2,1.1,0.8909999999999999,15.9,82.1,61.0,1,2.69,1111.191325,97.0,1,96.0,7.89,96.0,0.1,9291.227619,8595.0,1.2,1.1,0.8909999999999999,15.9
Israel,2012,Developing,81.8,6.0,1,2.78,3830.1845869999997,97.0,63.8,1,94.0,7.73,94.0,0.1,32569.596830000002,7915.0,1.2,1.1,0.889,15.9,81.8,6.0,1,2.78,1111.191325,97.0,1,94.0,7.73,94.0,0.1,9291.227619,7915.0,1.2,1.1,0.889,15.9
Israel,2011,Developing,81.8,61.0,1,2.67,3793.1616240000003,98.0,63.4,1,94.0,7.39,94.0,0.1,33657.157269999996,77658.0,1.2,1.1,0.883,15.8,81.8,61.0,1,2.67,1111.191325,98.0,1,94.0,7.39,94.0,0.1,9291.227619,77658.0,1.2,1.1,0.883,15.8
Israel,2010,Developing,81.7,61.0,1,2.63,409.4109292,97.0,63.0,1,95.0,7.36,95.0,0.1,3661.994,76236.0,1.2,1.1,0.878,15.7,81.7,61.0,1,2.63,409.4109292,97.0,1,95.0,7.36,95.0,0.1,3661.994,76236.0,1.2,1.1,0.878,15.7
Israel,2009,Developing,81.5,63.0,1,2.55,508.6645438,98.0,62.6,1,96.0,7.46,96.0,0.1,27795.876710000004,74856.0,1.2,1.1,0.8759999999999999,15.6,81.5,63.0,1,2.55,508.6645438,98.0,1,96.0,7.46,96.0,0.1,9291.227619,74856.0,1.2,1.1,0.8759999999999999,15.6
Israel,2008,Developing,81.0,65.0,1,2.47,471.5533294,99.0,62.1,1,94.0,7.33,94.0,0.1,29657.4421,7388.0,1.1,1.1,0.877,15.8,81.0,65.0,1,2.47,471.5533294,99.0,1,94.0,7.33,94.0,0.1,9291.227619,7388.0,1.1,1.1,0.877,15.8
Israel,2007,Developing,84.0,68.0,1,2.33,4.3451016,99.0,61.6,1,95.0,7.37,95.0,0.1,258.637,7181.0,1.1,1.1,0.872,15.7,84.0,68.0,1,2.33,4.3451016,99.0,1,95.0,7.37,95.0,0.1,258.637,7181.0,1.1,1.1,0.872,15.7
Israel,2006,Developing,84.0,68.0,1,2.23,33.58620657,96.0,61.1,1,94.0,7.38,95.0,0.1,2195.1769,7537.0,1.1,1.1,0.87,15.7,84.0,68.0,1,2.23,33.58620657,96.0,1,94.0,7.38,95.0,0.1,2195.1769,7537.0,1.1,1.1,0.87,15.7
Israel,2005,Developing,80.0,71.0,1,2.41,250.93433169999997,96.0,6.6,1,95.0,7.44,93.0,0.1,2611.17931,6931.0,1.1,1.1,0.866,15.8,80.0,71.0,1,2.41,250.93433169999997,96.0,1,95.0,7.44,93.0,0.1,2611.17931,6931.0,1.1,1.1,0.866,15.8
Israel,2004,Developing,81.0,69.0,1,2.23,1895.3427920000001,99.0,6.1,1,95.0,7.35,95.0,0.1,19888.172,689.0,1.1,1.1,0.863,15.9,81.0,69.0,1,2.23,1111.191325,99.0,1,95.0,7.35,95.0,0.1,9291.227619,689.0,1.1,1.1,0.863,15.9
Israel,2003,Developing,79.7,71.0,1,2.32,1731.755747,98.0,59.6,1,93.0,7.44,93.0,0.1,18946.99942,66897.0,1.1,1.1,0.863,16.0,79.7,71.0,1,2.32,1111.191325,98.0,1,93.0,7.44,93.0,0.1,9291.227619,66897.0,1.1,1.1,0.863,16.0
Israel,2002,Developing,79.3,74.0,1,2.47,1701.195787,98.0,59.2,1,91.0,7.49,9.0,0.1,18431.15696,657.0,1.1,1.1,0.855,15.3,79.3,74.0,1,2.47,1111.191325,98.0,1,91.0,7.49,45.0,0.1,9291.227619,657.0,1.1,1.1,0.855,15.3
Israel,2001,Developing,79.3,74.0,1,2.53,22.27332618,96.0,58.7,1,93.0,7.61,92.0,0.1,236.19646,6439.0,1.1,1.1,0.85,15.1,79.3,74.0,1,2.53,22.27332618,96.0,1,93.0,7.61,92.0,0.1,236.19646,6439.0,1.1,1.1,0.85,15.1
Israel,2000,Developing,78.9,76.0,1,2.53,199.9341033,98.0,58.3,1,93.0,7.13,93.0,0.1,2152.1432,6289.0,1.1,1.1,0.845,15.2,78.9,76.0,1,2.53,199.9341033,98.0,1,93.0,7.13,93.0,0.1,2152.1432,6289.0,1.1,1.1,0.845,15.2
Italy,2014,Developed,82.5,57.0,2,7.56,4831.6447960000005,95.0,63.1,2,95.0,9.25,95.0,0.1,35396.66517,678914.0,0.6,0.6,0.877,16.3,82.5,57.0,2,7.56,1111.191325,95.0,2,95.0,9.25,95.0,0.1,9291.227619,678914.0,0.6,0.6,0.877,16.3
Italy,2013,Developed,82.3,58.0,2,7.35,483.1916844,96.0,62.6,2,96.0,9.22,96.0,0.1,3537.27441,6233948.0,0.5,0.6,0.8759999999999999,16.5,82.3,58.0,2,7.35,483.1916844,96.0,2,96.0,9.22,96.0,0.1,3537.27441,6233948.0,0.5,0.6,0.8759999999999999,16.5
Italy,2012,Developed,82.0,6.0,2,7.49,4793.904924,96.0,62.1,2,96.0,9.28,97.0,0.1,34814.12436,59539717.0,0.5,0.6,0.877,16.6,82.0,6.0,2,7.49,1111.191325,96.0,2,96.0,9.28,97.0,0.1,9291.227619,16993354.0,0.5,0.6,0.877,16.6
Italy,2011,Developed,82.0,6.0,2,6.98,5439.691769,96.0,61.5,2,96.0,9.27,96.0,0.1,38334.68477,59379449.0,0.5,0.5,0.872,16.4,82.0,6.0,2,6.98,1111.191325,96.0,2,96.0,9.27,96.0,0.1,9291.227619,16993354.0,0.5,0.5,0.872,16.4
Italy,2010,Developed,81.8,6.0,2,6.95,5219.668802,96.0,61.0,2,96.0,9.42,96.0,0.1,35849.37364,59277417.0,0.5,0.5,0.8690000000000001,16.4,81.8,6.0,2,6.95,1111.191325,96.0,2,96.0,9.42,96.0,0.1,9291.227619,16993354.0,0.5,0.5,0.8690000000000001,16.4
Italy,2009,Developed,81.6,61.0,2,7.25,5243.316638,96.0,6.5,2,96.0,9.41,96.0,0.1,36976.84512,5995365.0,0.5,0.5,0.868,16.3,81.6,61.0,2,7.25,1111.191325,96.0,2,96.0,9.41,96.0,0.1,9291.227619,5995365.0,0.5,0.5,0.868,16.3
Italy,2008,Developed,81.5,61.0,2,7.96,66.37840495,96.0,59.9,2,96.0,8.89,96.0,0.1,464.18465,58826731.0,0.5,0.5,0.866,16.3,81.5,61.0,2,7.96,66.37840495,96.0,2,96.0,8.89,96.0,0.1,464.18465,16993354.0,0.5,0.5,0.866,16.3
Italy,2007,Developed,81.3,63.0,2,8.37,5228.821581,97.0,59.4,2,97.0,8.48,97.0,0.1,37698.78573,5843831.0,0.5,0.5,0.862,16.1,81.3,63.0,2,8.37,1111.191325,97.0,2,97.0,8.48,97.0,0.1,9291.227619,5843831.0,0.5,0.5,0.862,16.1
Italy,2006,Developed,81.2,65.0,2,8.44,473.19154510000004,96.0,58.8,2,97.0,8.82,96.0,0.1,3341.7482,58143979.0,0.5,0.5,0.856,16.0,81.2,65.0,2,8.44,473.19154510000004,96.0,2,97.0,8.82,96.0,0.1,3341.7482,16993354.0,0.5,0.5,0.856,16.0
Italy,2005,Developed,88.0,66.0,2,8.65,4506.2559630000005,96.0,58.2,2,97.0,8.71,95.0,0.1,31959.26215,57969484.0,0.5,0.5,0.851,15.8,88.0,66.0,2,8.65,1111.191325,96.0,2,97.0,8.71,95.0,0.1,9291.227619,16993354.0,0.5,0.5,0.851,15.8
Italy,2004,Developed,89.0,66.0,2,8.98,4270.914882,96.0,57.6,3,97.0,8.49,94.0,0.1,31174.56118,57685327.0,0.5,0.5,0.846,15.6,89.0,66.0,2,8.98,1111.191325,96.0,3,97.0,8.49,94.0,0.1,9291.227619,16993354.0,0.5,0.5,0.846,15.6
Italy,2003,Developed,79.9,72.0,2,9.3,3519.258515,95.0,57.0,3,97.0,8.17,96.0,0.1,27387.2258,5731323.0,0.5,0.5,0.841,15.4,79.9,72.0,2,9.3,1111.191325,95.0,3,97.0,8.17,96.0,0.1,9291.227619,5731323.0,0.5,0.5,0.841,15.4
Italy,2002,Developed,80.0,72.0,2,9.25,2883.334911,95.0,56.4,3,96.0,8.23,93.0,0.1,22196.5736,57597.0,0.5,0.5,0.836,15.2,80.0,72.0,2,9.25,1111.191325,95.0,3,96.0,8.23,93.0,0.1,9291.227619,57597.0,0.5,0.5,0.836,15.2
Italy,2001,Developed,79.8,75.0,2,9.69,3.1222302,95.0,55.7,3,96.0,8.11,93.0,0.1,24.819000000000003,569741.0,0.5,0.5,0.828,14.9,79.8,75.0,2,9.69,3.1222302,95.0,3,96.0,8.11,93.0,0.1,24.819000000000003,569741.0,0.5,0.5,0.828,14.9
Italy,2000,Developed,79.4,77.0,3,9.78,31.50582204,94.0,55.0,3,97.0,7.91,87.0,0.1,251.2426,5694218.0,0.5,0.5,0.823,14.8,79.4,77.0,3,9.78,31.50582204,94.0,3,97.0,7.91,87.0,0.1,251.2426,5694218.0,0.5,0.5,0.823,14.8
